,geo,time,kpi,revenue_per_kpi,population,control_0,control_1,reach_0,reach_1,frequency_0,frequency_1,rf_spend_0,rf_spend_1
20,geo_0,2021-06-14,10345.669918611162,3.14,3186.0,2302.1230786959995,2301.36699695782,2895.0,2858.0,2.2427648253354633,4.100089685894876,0.04855296506709261,0.4200179371789752
21,geo_0,2021-06-21,10835.954480457292,3.14,3186.0,2411.2138152052175,2412.5586847533887,2829.0,3195.0,5.531350953125063,12.75387697615895,0.7062701906250126,2.9507753952317897
22,geo_0,2021-06-28,10641.621106060833,3.14,3186.0,2366.105746794981,2363.198474409125,2949.0,2956.0,0.4517390912417323,0.8096284919440682,0.4903478182483465,0.5619256983888137
23,geo_0,2021-07-05,10711.896686034972,3.14,3186.0,2381.74784519439,2380.44627474319,2875.0,3078.0,3.2639768002496314,6.88745177915955,0.2527953600499262,1.77749035583191
24,geo_0,2021-07-12,10459.500886715196,3.14,3186.0,2327.3412851179314,2323.552941007007,2839.0,2979.0,5.069489237789757,1.9362985989301564,0.6138978475579515,0.7872597197860313
25,geo_0,2021-07-19,10713.416653062777,3.14,3186.0,2379.2071757334156,2379.1124351337976,2910.0,3039.0,1.477332805968378,4.93451248929631,0.10453343880632437,1.386902497859262
26,geo_0,2021-07-26,10471.215340537123,3.14,3186.0,2332.08081279609,2334.5461913246304,2949.0,2882.0,0.44597431215563477,2.903160920612061,0.489194862431127,0.1806321841224121
27,geo_0,2021-08-02,10870.527335431747,3.14,3186.0,2421.748394280181,2416.343528003361,2997.0,3043.0,2.8590888583067255,5.141659352652088,0.9718177716613451,1.4283318705304175
28,geo_0,2021-08-09,10859.101670124473,3.14,3186.0,2410.0363542712066,2419.2689068142263,3007.0,3030.0,3.3325861119158393,4.512359488698907,1.0665172223831678,1.3024718977397813
29,geo_0,2021-08-16,10616.191750565744,3.14,3186.0,2359.356472820303,2358.1081117810145,2937.0,2964.0,0.17161046840481786,1.1862941700643095,0.3656779063190364,0.6372588340128619
30,geo_0,2021-08-23,10629.010086206792,3.14,3186.0,2359.2522145922344,2356.1265192129304,2933.0,2964.0,0.3623022388797552,1.2022341922972934,0.32753955222404896,0.6404468384594587
31,geo_0,2021-08-30,10343.155839681012,3.14,3186.0,2298.9290535586374,2298.189828643078,2919.0,2827.0,1.06573141022227,5.631413011658385,0.18685371795554595,0.7262826023316769
32,geo_0,2021-09-06,10764.70356661912,3.14,3186.0,2391.309417310079,2391.624216594017,3018.0,2960.0,3.8871307112687643,0.9910953189586906,1.1774261422537529,0.5982190637917382
33,geo_0,2021-09-13,10578.668630591972,3.14,3186.0,2353.201296089707,2353.200313748918,2837.0,3046.0,5.150991734830223,5.313911277628871,0.6301983469660446,1.4627822555257741
34,geo_0,2021-09-20,10652.643721574512,3.14,3186.0,2366.0697125626066,2366.2862783276596,2909.0,3005.0,1.5364918219162114,3.259726978980695,0.09270163561675782,1.0519453957961389
35,geo_0,2021-09-27,10950.050551040873,3.14,3186.0,2432.1757638600507,2431.3164398235062,3073.0,3013.0,6.645452810887685,3.6449145537870535,1.7290905621775368,1.1289829107574108
36,geo_0,2021-10-04,10760.976160549893,3.14,3186.0,2396.20089117449,2391.771847898918,3114.0,2877.0,8.697003422716502,3.174129101768263,2.1394006845433005,0.23482582035365263
37,geo_0,2021-10-11,10780.011042534825,3.14,3186.0,2389.080309018614,2391.8062240777945,3040.0,2932.0,5.011708205887745,0.424050454701566,1.4023416411775491,0.3151899090596868
38,geo_0,2021-10-18,10550.671042029959,3.14,3186.0,2342.9790727121376,2340.309643694126,2913.0,2942.0,1.3539857459094087,0.1057516761779227,0.12920285081811822,0.42115033523558454
39,geo_0,2021-10-25,10757.179682284466,3.14,3186.0,2388.5395348015286,2390.557356205505,2969.0,3006.0,1.4422373393631367,3.2808267111487273,0.6884474678726273,1.0561653422297455
40,geo_0,2021-11-01,10761.393683617553,3.14,3186.0,2388.818186393181,2388.8987192584273,2883.0,3090.0,2.825749203916782,7.504132434770936,0.16514984078335648,1.900826486954187
41,geo_0,2021-11-08,10616.25051980137,3.14,3186.0,2357.546195052306,2356.627391426933,3047.0,2846.0,5.328312198652299,4.681218431386119,1.4656624397304598,0.5362436862772237
42,geo_0,2021-11-15,11416.361747281722,3.14,3186.0,2535.4821454051435,2535.364991926816,3149.0,3190.0,10.441260968977998,12.479445880152916,2.4882521937955997,2.8958891760305834
43,geo_0,2021-11-22,10985.289668917378,3.14,3186.0,2435.8788296451216,2436.613876580408,3118.0,2982.0,8.893897855798254,2.1003758209382455,2.1787795711596507,0.8200751641876491
44,geo_0,2021-11-29,10812.301648396066,3.14,3186.0,2400.2096542660315,2399.277230404406,2893.0,3105.0,2.3537631075527123,8.272258634655683,0.07075262151054251,2.054451726931137
45,geo_0,2021-12-06,10951.259582966673,3.14,3186.0,2431.426816420811,2432.439036460162,2960.0,3122.0,0.9841152651341019,9.112225351912137,0.5968230530268204,2.2224450703824274
46,geo_0,2021-12-13,11009.338298544857,3.14,3186.0,2446.3754755761342,2447.0520652676387,3021.0,3098.0,4.041374890384302,7.8831951824185635,1.2082749780768602,1.9766390364837128
47,geo_0,2021-12-20,11018.858278956011,3.14,3186.0,2448.770422539736,2442.54934857788,3036.0,3071.0,4.781831985872009,6.53286584095974,1.3563663971744018,1.706573168191948
48,geo_0,2021-12-27,11118.05387236077,3.14,3186.0,2472.2824950865797,2471.9747147973967,3001.0,3179.0,3.0525001036041024,11.929352469529176,1.0105000207208206,2.7858704939058354
49,geo_0,2022-01-03,10922.055100435682,3.14,3186.0,2421.8222688498167,2422.385414467506,3013.0,3040.0,3.6345604635180995,5.009946817223508,1.1269120927036198,1.4019893634447016
50,geo_0,2022-01-10,10934.168724633028,3.14,3186.0,2419.979914030972,2421.1658298693696,3188.0,2865.0,12.415753485281272,3.738795305712232,2.883150697056254,0.34775906114244637
51,geo_0,2022-01-17,10747.194172631682,3.14,3186.0,2391.7685972763356,2386.1012177500293,2873.0,3097.0,3.352424992428668,7.846983540790056,0.2704849984857336,1.969396708158011
52,geo_0,2022-01-24,10925.678366493514,3.14,3186.0,2429.956460679946,2430.3417877305305,2883.0,3194.0,2.865617025570799,12.718105928246462,0.1731234051141599,2.9436211856492926
53,geo_0,2022-01-31,10604.59211363744,3.14,3186.0,2353.820429667257,2354.0301008034508,2959.0,2925.0,0.9319050962012634,0.7372740572037886,0.5863810192402527,0.25254518855924224
54,geo_0,2022-02-07,11425.439239873047,3.14,3186.0,2538.499104824982,2536.984919493667,3192.0,3148.0,12.614710132401923,10.402573957172121,2.922942026480385,2.480514791434424
55,geo_0,2022-02-14,11305.52868924495,3.14,3186.0,2511.049314416958,2514.2576756711587,3187.0,3091.0,12.33779480213285,7.5302232913769265,2.86755896042657,1.9060446582753854
56,geo_0,2022-02-21,10994.595972781932,3.14,3186.0,2443.4550575537255,2438.909152520489,2914.0,3191.0,1.3061284252735126,12.55032476549517,0.13877431494529746,2.9100649530990337
57,geo_0,2022-02-28,10893.809579141167,3.14,3186.0,2427.016891876762,2425.275194257532,2973.0,3080.0,1.659983145243098,7.012281978981976,0.7319966290486196,1.802456395796395
58,geo_0,2022-03-07,10954.38447929387,3.14,3186.0,2431.3702735524384,2432.116103476519,3095.0,2984.0,7.73625983886874,2.224949534545829,1.9472519677737479,0.8449899069091658
59,geo_0,2022-03-14,11090.615239592285,3.14,3186.0,2463.368318062833,2460.9180627309333,3061.0,3092.0,6.070396851730401,7.611033357832634,1.6140793703460803,1.922206671566527
60,geo_0,2022-03-21,10665.220848186409,3.14,3186.0,2372.1695708887632,2372.6663716122016,3038.0,2890.0,4.882127655778147,2.4970039529209727,1.3764255311556295,0.09940079058419449
61,geo_0,2022-03-28,11088.890521026085,3.14,3186.0,2463.5352320480706,2464.2119066150867,3030.0,3133.0,4.49119087103028,9.631929483435151,1.298238174206056,2.3263858966870306
62,geo_0,2022-04-04,10643.704255082543,3.14,3186.0,2367.493576982697,2366.946919375492,2931.0,2985.0,0.4728392986568273,2.251827298361646,0.3054321402686345,0.8503654596723292
63,geo_0,2022-04-11,11065.041091195735,3.14,3186.0,2456.6528591904644,2456.363713828015,2956.0,3185.0,0.8242322413918126,12.246318642396709,0.5648464482783626,2.849263728479342
64,geo_0,2022-04-18,10975.691689068777,3.14,3186.0,2442.570712498421,2438.8481101569246,3067.0,3041.0,6.361473785062177,5.037309181205552,1.6722947570124354,1.4074618362411104
65,geo_0,2022-04-25,10751.031106608512,3.14,3186.0,2388.9684402712423,2390.8752219297417,2923.0,3054.0,0.849580372226582,5.696245956459086,0.2300839255546836,1.5392491912918174
66,geo_0,2022-05-02,10685.014818509533,3.14,3186.0,2374.704922622816,2374.596430638001,2933.0,3003.0,0.37166330328688035,3.159152791371756,0.32566733934262393,1.0318305582743512
67,geo_0,2022-05-09,10815.52293548054,3.14,3186.0,2401.2841679419507,2400.93068580849,2936.0,3068.0,0.17923039189440493,6.382166474732498,0.36415392162111904,1.6764332949464997
68,geo_0,2022-05-16,10870.597889716068,3.14,3186.0,2415.037312539807,2414.885461485503,3058.0,2979.0,5.882954083074704,1.9585062221100256,1.576590816614941,0.7917012444220051
69,geo_0,2022-05-23,10656.651283673626,3.14,3186.0,2375.2820507025667,2372.70048846474,3040.0,2891.0,4.980033563308226,2.4653075436525285,1.3960067126616453,0.09306150873050578
70,geo_0,2022-05-30,10610.461002389278,3.14,3186.0,2353.9575456243037,2354.527073603861,2851.0,3044.0,4.456287963528028,5.196958506322685,0.49125759270560554,1.439391701264537
71,geo_0,2022-06-06,10929.246735802362,3.14,3186.0,2435.633412673949,2429.906619391818,3017.0,3064.0,3.8333674768626453,6.175157184460532,1.166673495372529,1.6350314368921064
72,geo_0,2022-06-13,11380.240126508226,3.14,3186.0,2535.2000638273853,2531.957470451371,3238.0,3094.0,14.91572387431971,7.722397434952069,3.383144774863942,1.9444794869904138
73,geo_0,2022-06-20,10824.82966671802,3.14,3186.0,2408.270105336725,2408.2973650579816,2909.0,3112.0,1.5641111272207926,8.585081440479264,0.08717777455584141,2.117016288095853
74,geo_0,2022-06-27,10455.598008369432,3.14,3186.0,2331.734183948017,2328.336728045128,2868.0,2954.0,3.5795370525576056,0.6920769759264553,0.31590741051152116,0.538415395185291
75,geo_0,2022-07-04,11099.917682169196,3.14,3186.0,2465.5561788154255,2463.586702687467,2993.0,3171.0,2.658791973376844,11.566713608246832,0.9317583946753688,2.713342721649367
76,geo_0,2022-07-11,10526.814551506164,3.14,3186.0,2337.433395515058,2337.7996547127855,2926.0,2917.0,0.7237741102421995,1.1321926932950719,0.2552451779515601,0.1735614613409856
77,geo_0,2022-07-18,10657.671432758101,3.14,3186.0,2369.939861822116,2371.5866207400677,2990.0,2934.0,2.5077373778728385,0.31739143181053686,0.9015474755745677,0.3365217136378926
78,geo_0,2022-07-25,10784.078678813134,3.14,3186.0,2402.093153934278,2402.504807728735,3113.0,2892.0,8.633179610532535,2.399657541817117,2.126635922106507,0.07993150836342333
79,geo_0,2022-08-01,10527.442073978413,3.14,3186.0,2339.7895968124403,2333.2129145438776,2885.0,2956.0,2.7373432620555125,0.8108997762778296,0.1474686524111024,0.562179955255566
80,geo_0,2022-08-08,11080.667878478935,3.14,3186.0,2456.819454135815,2458.3906288611915,2950.0,3193.0,0.5098377465384756,12.647660269084929,0.5019675493076952,2.9295320538169856
81,geo_0,2022-08-15,10989.585109613901,3.14,3186.0,2444.3155482286306,2443.567862958939,3095.0,3009.0,7.747104034628804,3.4377562069259544,1.9494208069257608,1.0875512413851909
82,geo_0,2022-08-22,10740.566628147764,3.14,3186.0,2386.4530356537116,2385.2064348671347,2877.0,3084.0,3.12717759415084,7.2218148820077355,0.225435518830168,1.844362976401547
83,geo_0,2022-08-29,10331.49094290402,3.14,3186.0,2299.156663608472,2298.5751882000295,2900.0,2846.0,2.001076736947824,4.723855483888058,0.0002153473895647462,0.5447710967776116
84,geo_0,2022-09-05,11075.37184149622,3.14,3186.0,2461.2367169583586,2460.9544879437417,3119.0,3032.0,8.940148961761508,4.584713059624248,2.1880297923523018,1.3169426119248495
85,geo_0,2022-09-12,10998.514263907427,3.14,3186.0,2450.351376596875,2445.0923888991892,3092.0,3032.0,7.604294118904095,4.593638264715106,1.920858823780819,1.3187276529430212
86,geo_0,2022-09-19,10806.27675608028,3.14,3186.0,2410.8497997615714,2407.985360838982,3086.0,2935.0,7.284153059513455,0.25512796650073444,1.8568306119026912,0.34897440669985313
87,geo_0,2022-09-26,10732.527891960292,3.14,3186.0,2389.316022420874,2385.862310457323,2897.0,3068.0,2.171214208922324,6.407972591408135,0.034242841784464684,1.681594518281627
88,geo_0,2022-10-03,10517.370731557035,3.14,3186.0,2340.7911372121284,2340.6291544351134,2920.0,2931.0,1.0170483208692058,0.4477488887510028,0.19659033582615892,0.31045022224979946
89,geo_0,2022-10-10,10721.740569961165,3.14,3186.0,2380.4892662338166,2385.4304340492204,2954.0,3002.0,0.7223374824132844,3.0873957951252837,0.5444674964826568,1.0174791590250567
90,geo_0,2022-10-17,10487.455503563693,3.14,3186.0,2334.2420495387296,2331.1764033949876,2965.0,2863.0,1.2300304437325802,3.8747564670900942,0.646006088746516,0.3749512934180188
91,geo_0,2022-10-24,10267.785959576951,3.14,3186.0,2284.6317236186355,2284.4559394157664,2936.0,2778.0,0.21809201416445267,8.117015761122133,0.3563815971671095,1.2234031522244266
92,geo_0,2022-10-31,10623.48739321914,3.14,3186.0,2357.0211445815216,2360.8073396839877,3063.0,2840.0,6.126157255135937,5.010288278033737,1.6252314510271875,0.6020576556067476
93,geo_0,2022-11-07,10635.649335276803,3.14,3186.0,2358.747130790194,2361.139633614132,2890.0,3005.0,2.5219166971422524,3.260825396304872,0.10438333942845057,1.0521650792609745
94,geo_0,2022-11-14,10971.997536782063,3.14,3186.0,2434.262224236929,2431.018575557692,2926.0,3154.0,0.6978149819565664,10.715072977033678,0.2604370036086867,2.543014595406736
95,geo_0,2022-11-21,10605.460821222998,3.14,3186.0,2358.4507583100067,2362.241931943765,2871.0,3027.0,3.4642845486172433,4.335254346745915,0.2928569097234486,1.2670508693491829
96,geo_0,2022-11-28,10597.946556488241,3.14,3186.0,2351.2512508313407,2350.574585599753,2996.0,2883.0,2.803585908862522,2.840467488705987,0.9607171817725044,0.16809349774119742
97,geo_0,2022-12-05,10874.092045178642,3.14,3186.0,2419.2718945099327,2417.9281649617865,3052.0,2983.0,5.616383302658768,2.1422683438887598,1.5232766605317538,0.828453668777752
98,geo_0,2022-12-12,11079.114174410597,3.14,3186.0,2463.6399684891685,2462.3370875659452,3077.0,3082.0,6.858952756068337,7.1175207698186576,1.7717905512136674,1.8235041539637313
99,geo_0,2022-12-19,11427.757746986521,3.14,3186.0,2535.1674848726507,2541.4164617881756,3216.0,3134.0,13.81617974640345,9.682639747181959,3.16323594928069,2.336527949436392
100,geo_0,2022-12-26,10694.03940610884,3.14,3186.0,2372.1192612870514,2367.97841583057,2963.0,2976.0,1.154090810287782,1.8031041121203681,0.6308181620575564,0.7606208224240736
101,geo_0,2023-01-02,11118.46040532307,3.14,3186.0,2471.433684828679,2470.822631120358,3110.0,3066.0,8.498297979435566,6.276318653612989,2.099659595887113,1.6552637307225977
102,geo_0,2023-01-09,10592.689016124184,3.14,3186.0,2359.9690764362736,2359.914075973272,3064.0,2838.0,6.20065763048796,5.084780221554173,1.640131526097592,0.6169560443108344
103,geo_0,2023-01-16,10677.968442398733,3.14,3186.0,2372.186231048912,2366.992956941399,2998.0,2926.0,2.878369378005322,0.6901545460284435,0.9756738756010643,0.2619690907943113
104,geo_0,2023-01-23,10848.312433624358,3.14,3186.0,2408.2717559889234,2407.7097357773105,3028.0,2990.0,4.399622995216191,2.5092480517852103,1.2799245990432382,0.901849610357042
105,geo_0,2023-01-30,11015.496162656893,3.14,3186.0,2451.316133406653,2450.7959655724967,3091.0,3032.0,7.550894540462959,4.58609107595651,1.910178908092592,1.317218215191302
106,geo_0,2023-02-06,10857.40737708542,3.14,3186.0,2413.103714029496,2414.1968262536034,3079.0,2953.0,6.931639810544881,0.6679045163202848,1.786327962108976,0.5335809032640569
107,geo_0,2023-02-13,10538.284935806887,3.14,3186.0,2345.431243826712,2346.1076587307725,2906.0,2959.0,1.7222312795912522,0.9497515339872575,0.05555374408174962,0.5899503067974515
108,geo_0,2023-02-20,10877.72472492935,3.14,3186.0,2417.3498428704675,2416.6085760275178,2998.0,3038.0,2.914897930692797,4.895758677775409,0.9829795861385594,1.3791517355550817
109,geo_0,2023-02-27,11177.033982242554,3.14,3186.0,2484.6408307486936,2487.058316751171,3226.0,2996.0,14.29654475345426,2.7887142416967867,3.259308950690852,0.9577428483393573
110,geo_0,2023-03-06,10545.801413446772,3.14,3186.0,2348.577732462611,2346.021979056067,2904.0,2965.0,1.779725002463885,1.270091121503068,0.044054999507223025,0.6540182243006136
111,geo_0,2023-03-13,10801.069006277707,3.14,3186.0,2405.9572370313795,2399.657479258501,2954.0,3048.0,0.6820201267695292,5.407407368867311,0.5364040253539057,1.4814814737734623
112,geo_0,2023-03-20,10530.389820713877,3.14,3186.0,2340.6152697984894,2341.6762073240525,2846.0,3006.0,4.703985072223124,3.3163099710016586,0.5407970144446248,1.0632619942003316
113,geo_0,2023-03-27,10867.850287561092,3.14,3186.0,2416.8924044951746,2415.031967436303,3016.0,3023.0,3.782532689826878,4.160905181001379,1.1565065379653756,1.2321810362002759
114,geo_0,2023-04-03,10659.53602027459,3.14,3186.0,2365.0897557580815,2366.9222213310222,2940.0,2976.0,0.013419655173186662,1.810391351319965,0.4026839310346373,0.762078270263993
115,geo_0,2023-04-10,10447.32539612749,3.14,3186.0,2326.512022465188,2324.9426434749694,2858.0,2951.0,4.120304544912658,0.5334005831890298,0.42406090898253157,0.5066801166378059
116,geo_0,2023-04-17,10789.221308317256,3.14,3186.0,2392.9064970850995,2400.31871340953,2946.0,3042.0,0.28569261991641115,5.080250231307128,0.45713852398328225,1.4160500462614256
117,geo_0,2023-04-24,10693.889844122637,3.14,3186.0,2382.131078393326,2381.879960965064,2884.0,3078.0,2.7809121591095636,6.905990508549967,0.15618243182191272,1.7811981017099934
118,geo_0,2023-05-01,10718.739301186233,3.14,3186.0,2379.310972824491,2377.3903649361046,3149.0,2793.0,10.472422722456844,7.349925125067664,2.494484544491369,1.0699850250135325
119,geo_0,2023-05-08,10972.140057118297,3.14,3186.0,2442.7942516819744,2441.18974929075,3043.0,3068.0,5.131293653890505,6.384540175151228,1.426258730778101,1.6769080350302454
120,geo_0,2023-05-15,10626.586191721408,3.14,3186.0,2363.9152079907676,2358.6782577380554,2936.0,2960.0,0.18718512776114515,1.0136409283560117,0.36256297444777097,0.6027281856712023
121,geo_0,2023-05-22,10725.904681604212,3.14,3186.0,2383.281101152133,2383.086287067258,2987.0,2970.0,2.335597112065222,1.5110456029913584,0.8671194224130444,0.7022091205982717
122,geo_0,2023-05-29,10438.757860988138,3.14,3186.0,2321.3992922469065,2321.6412657068554,2969.0,2832.0,1.454935154764389,5.3800190316498835,0.6909870309528778,0.6760038063299767
123,geo_0,2023-06-05,11181.676589368937,3.14,3186.0,2491.636324896444,2487.951865497989,3115.0,3108.0,8.7616578239156,8.398092960184105,2.15233156478312,2.0796185920368213
124,geo_0,2023-06-12,10386.789295150229,3.14,3186.0,2308.4192811775647,2306.5272128690276,2919.0,2853.0,1.066821296021014,4.33212163901257,0.18663574079579714,0.46642432780251397
125,geo_0,2023-06-19,10773.098378147462,3.14,3186.0,2396.1561516781794,2398.10165775422,3052.0,2942.0,5.605324382263793,0.12106015093466915,1.5210648764527586,0.4242120301869339
126,geo_0,2023-06-26,10757.10417184039,3.14,3186.0,2394.4353011175235,2393.737404875228,3014.0,2968.0,3.7097658166038983,1.403357914274524,1.1419531633207796,0.6806715828549048
127,geo_0,2023-07-03,11020.70087531982,3.14,3186.0,2453.8885853181405,2450.3377143267135,3069.0,3069.0,6.457693755350933,6.47374571828003,1.6915387510701865,1.694749143656006
128,geo_0,2023-07-10,10410.778039768476,3.14,3186.0,2308.1780777173335,2318.67777266228,2927.0,2862.0,0.6279868923179217,3.9168197769752773,0.2744026215364157,0.3833639553950554
129,geo_0,2023-07-17,10619.99514295758,3.14,3186.0,2359.78145370217,2360.1203376126746,2842.0,3061.0,4.914691986675409,6.051896895536026,0.5829383973350819,1.6103793791072052
130,geo_0,2023-07-24,10472.368049850027,3.14,3186.0,2332.161847022945,2330.271043179301,2881.0,2949.0,2.9442962889201443,0.4659182285065624,0.1888592577840289,0.49318364570131246
131,geo_0,2023-07-31,10715.499187419011,3.14,3186.0,2373.1118158820236,2379.1380995120553,2940.0,2995.0,0.018429807747459392,2.7371635186522685,0.4036859615494919,0.9474327037304537
132,geo_0,2023-08-07,10484.309408660998,3.14,3186.0,2330.669974958202,2330.4762448734764,2806.0,3019.0,6.681399029232535,3.9438929839691426,0.9362798058465069,1.1887785967938285
133,geo_0,2023-08-14,10921.561995141372,3.14,3186.0,2421.1846393613364,2428.9586188900153,3052.0,3009.0,5.619455119171028,3.442110435223307,1.5238910238342056,1.0884220870446615
134,geo_0,2023-08-21,10761.834796824674,3.14,3186.0,2389.6590887457346,2394.2223468537686,2969.0,3010.0,1.4455691415076415,3.487000831343917,0.6891138283015283,1.0974001662687833
135,geo_0,2023-08-28,10374.158535255483,3.14,3186.0,2299.5391936602746,2308.9613668517695,3040.0,2723.0,4.99523172820065,10.862963782133251,1.39904634564013,1.7725927564266502
136,geo_0,2023-09-04,11223.282121851147,3.14,3186.0,2498.1690637702904,2491.875835028853,3196.0,3039.0,12.779561541253472,4.950466613439632,2.955912308250694,1.3900933226879264
137,geo_0,2023-09-11,10621.585103970852,3.14,3186.0,2359.1571377788696,2359.3809216223367,2935.0,2961.0,0.2620429119351,1.0452331240619945,0.34759141761297996,0.6090466248123989
138,geo_0,2023-09-18,10855.169819547795,3.14,3186.0,2412.850142955451,2411.3279044772385,3049.0,2988.0,5.468708886745942,2.4194803048281672,1.4937417773491886,0.8838960609656334
139,geo_0,2023-09-25,10822.009626835646,3.14,3186.0,2400.0049114208928,2401.690661178775,2797.0,3206.0,7.153422338907472,13.322464306796597,1.0306844677814944,3.0644928613593194
140,geo_0,2023-10-02,10956.298134034243,3.14,3186.0,2436.356698083476,2436.112916133879,2989.0,3102.0,2.4472967138376367,8.100863558578999,0.8894593427675274,2.0201727117157997
141,geo_0,2023-10-09,10971.44806712845,3.14,3186.0,2436.3583258634876,2435.2393766418486,2931.0,3154.0,0.4602492389219557,10.681885271228989,0.30795015221560884,2.536377054245798
142,geo_0,2023-10-16,10976.062785292874,3.14,3186.0,2434.3631589340416,2433.3973885061437,3029.0,3061.0,4.4317184444613975,6.044219172377254,1.2863436888922797,1.6088438344754508
143,geo_0,2023-10-23,10835.990013059742,3.14,3186.0,2407.778811131166,2404.9834509238995,2895.0,3121.0,2.226266830734774,9.055726448413505,0.04525336614695474,2.211145289682701
144,geo_0,2023-10-30,11156.703281511078,3.14,3186.0,2480.0348292748463,2486.509146605497,3069.0,3130.0,6.449090822673941,9.509231147824991,1.6898181645347883,2.3018462295649984
145,geo_0,2023-11-06,10596.283319787675,3.14,3186.0,2357.079095198636,2353.0610725069178,2937.0,2952.0,0.14043779820789482,0.5948644076960612,0.3719124403584211,0.5189728815392123
146,geo_0,2023-11-13,11026.012164140753,3.14,3186.0,2449.774667274806,2448.564305580256,3230.0,2894.0,14.519583488419709,2.3000791136077368,3.303916697683942,0.06001582272154726
147,geo_0,2023-11-20,10984.747246895788,3.14,3186.0,2445.013789759855,2438.249549890438,2986.0,3114.0,2.320251496608396,8.684456813013476,0.8640502993216792,2.1368913626026953
148,geo_0,2023-11-27,10897.230792457862,3.14,3186.0,2427.3417923820225,2427.4105175738828,3010.0,3058.0,3.488624838574278,5.914768398766467,1.0977249677148555,1.5829536797532935
