,geo,time,kpi,revenue_per_kpi,population,media_spend_0,media_spend_1,media_spend_2,control_0,control_1,media_0,media_1,media_2
66,geo_0,2022-04-11,47.85196836962581,3.14,3186.0,2.543014595406736,0.2928569097234486,1.2670508693491829,8.519525857130748,8.230380494681595,16.0,12.0,3.0
67,geo_0,2022-04-18,53.41557335281437,3.14,3186.0,0.9607171817725044,0.16809349774119742,1.5232766605317538,5.23737916508736,1.5147768235911006,4.0,10.0,8.0
68,geo_0,2022-04-25,0.9736980366044492,3.14,3186.0,0.828453668777752,1.7717905512136674,1.8235041539637313,2.435106937909008,4.341888596408098,8.0,3.0,5.0
69,geo_0,2022-05-02,23.0682088471194,3.14,3186.0,3.16323594928069,2.336527949436392,0.6308181620575564,3.504922622815937,3.3964306380007767,1.0,6.0,5.0
70,geo_0,2022-05-09,40.424795425350936,3.14,3186.0,0.7606208224240736,2.099659595887113,1.6552637307225977,6.617501275284312,6.264019141823603,10.0,7.0,9.0
71,geo_0,2022-05-16,6.284544748574478,3.14,3186.0,1.640131526097592,0.6169560443108344,0.9756738756010643,1.8373125398064953,1.6854614855029133,3.0,0.0,3.0
72,geo_0,2022-05-23,64.16713631251987,3.14,3186.0,0.2619690907943113,1.2799245990432382,0.901849610357042,10.348717369233327,7.767155131406351,5.0,7.0,16.0
73,geo_0,2022-05-30,16.126814629739222,3.14,3186.0,1.910178908092592,1.317218215191302,1.786327962108976,-1.9091210423628984,-1.3395930628056103,5.0,0.0,3.0
74,geo_0,2022-06-06,20.539446904421155,3.14,3186.0,0.5335809032640569,0.05555374408174962,0.5899503067974515,6.7000793406153845,0.9732860584846827,3.0,7.0,3.0
75,geo_0,2022-06-13,25.138233469954905,3.14,3186.0,0.9829795861385594,1.3791517355550817,3.259308950690852,6.933397160718419,3.690803784704245,5.0,6.0,6.0
76,geo_0,2022-06-20,8.876991353021086,3.14,3186.0,0.9577428483393573,0.044054999507223025,0.6540182243006136,2.0034386700583355,2.0306983913148255,2.0,4.0,2.0
77,geo_0,2022-06-27,15.31838072887957,3.14,3186.0,0.5364040253539057,1.4814814737734623,0.5407970144446248,6.134183948016785,2.7367280451280127,3.0,2.0,7.0
78,geo_0,2022-07-04,42.57169357063577,3.14,3186.0,1.0632619942003316,1.1565065379653756,1.2321810362002759,5.8228454820916165,3.853369354133578,1.0,9.0,12.0
79,geo_0,2022-07-11,30.64618632932442,3.14,3186.0,0.4026839310346373,0.762078270263993,0.42406090898253157,5.566728848391067,5.93298804611856,5.0,7.0,8.0
80,geo_0,2022-07-18,10.321048349590987,3.14,3186.0,0.5066801166378059,0.45713852398328225,1.4160500462614256,2.7398618221162385,4.386620740067984,2.0,3.0,4.0
81,geo_0,2022-07-25,7.748967687810168,3.14,3186.0,0.15618243182191272,1.7811981017099934,2.494484544491369,2.7598206009444515,3.171474395401822,4.0,3.0,3.0
82,geo_0,2022-08-01,23.612386173720857,3.14,3186.0,1.0699850250135325,1.426258730778101,1.6769080350302454,9.256263479106845,2.6795812105441095,11.0,10.0,1.0
83,geo_0,2022-08-08,13.742140624807307,3.14,3186.0,0.36256297444777097,0.6027281856712023,0.8671194224130444,2.8194541358147154,4.3906288611914945,2.0,8.0,2.0
84,geo_0,2022-08-15,38.96117167508984,3.14,3186.0,0.7022091205982717,0.6909870309528778,0.6760038063299767,7.248881561963986,6.50119629227237,6.0,3.0,8.0
85,geo_0,2022-08-22,19.570479663681397,3.14,3186.0,2.15233156478312,2.0796185920368213,0.18663574079579714,4.986368987044691,3.739768200468066,8.0,1.0,2.0
86,geo_0,2022-08-29,9.8129330044235,3.14,3186.0,0.46642432780251397,1.5210648764527586,0.4242120301869339,3.956663608471931,3.3751882000292945,3.0,8.0,1.0
87,geo_0,2022-09-05,15.414650676242683,3.14,3186.0,1.1419531633207796,0.6806715828549048,1.6915387510701865,3.236716958358607,2.9544879437416154,2.0,2.0,5.0
88,geo_0,2022-09-12,35.43403712458346,3.14,3186.0,1.694749143656006,0.2744026215364157,0.3833639553950554,5.818043263541859,0.5590555658557887,5.0,6.0,8.0
89,geo_0,2022-09-19,19.41762231343347,3.14,3186.0,0.5829383973350819,1.6103793791072052,0.1888592577840289,5.9164664282379515,3.0520275056487227,5.0,3.0,5.0
90,geo_0,2022-09-26,59.622213387076656,3.14,3186.0,0.49318364570131246,0.4036859615494919,0.9474327037304537,11.582689087540903,8.128977123989571,7.0,9.0,15.0
91,geo_0,2022-10-03,15.747802966486084,3.14,3186.0,0.9362798058465069,1.1887785967938285,1.5238910238342056,3.5911372121285097,3.429154435113114,7.0,2.0,3.0
92,geo_0,2022-10-10,32.916382474004024,3.14,3186.0,1.0884220870446615,0.6891138283015283,1.0974001662687833,2.3559329004832863,7.297100715886998,7.0,4.0,5.0
93,geo_0,2022-10-17,53.04898145058944,3.14,3186.0,1.39904634564013,1.7725927564266502,2.955912308250694,10.775382872062771,7.709736728320852,15.0,4.0,10.0
94,geo_0,2022-10-24,62.31585908508286,3.14,3186.0,1.3900933226879264,0.34759141761297996,0.6090466248123989,4.631723618635758,4.455939415766482,2.0,13.0,6.0
95,geo_0,2022-10-31,29.503223951034617,3.14,3186.0,1.4937417773491886,0.8838960609656334,1.0306844677814944,0.8878112481878286,4.6740063506541185,8.0,0.0,11.0
96,geo_0,2022-11-07,35.70894796862102,3.14,3186.0,3.0644928613593194,0.8894593427675274,2.0201727117157997,6.613797456860912,9.006300280798865,8.0,12.0,2.0
97,geo_0,2022-11-14,35.13825211025222,3.14,3186.0,0.30795015221560884,2.536377054245798,1.2863436888922797,7.595557570262212,4.35190889102554,3.0,17.0,0.0
98,geo_0,2022-11-21,46.54990294788625,3.14,3186.0,1.6088438344754508,0.04525336614695474,2.211145289682701,4.584091643339788,8.375265277097945,4.0,11.0,5.0
99,geo_0,2022-11-28,4.934269486547922,3.14,3186.0,1.6898181645347883,2.3018462295649984,0.3719124403584211,4.451250831340663,3.7745855997531024,8.0,3.0,7.0
100,geo_0,2022-12-05,45.39243612529552,3.14,3186.0,0.5189728815392123,3.303916697683942,0.06001582272154726,10.338561176599384,8.994831628453266,2.0,13.0,4.0
101,geo_0,2022-12-12,14.233517875456199,3.14,3186.0,0.8640502993216792,2.1368913626026953,1.0977249677148555,3.5066351558349043,2.203754232611527,2.0,8.0,3.0
102,geo_0,2022-12-19,3.358259441558895,3.14,3186.0,1.5829536797532935,0.6005509707371248,1.3700558878475189,-1.6325151273495218,4.616461788175477,2.0,2.0,8.0
103,geo_0,2022-12-26,5.084177490160836,3.14,3186.0,0.3065268517353166,2.6581306796181883,0.8818359548714303,1.3192612870513813,-2.821584169429533,4.0,4.0,10.0
104,geo_0,2023-01-02,4.501016520753645,3.14,3186.0,0.31982179600314964,1.6663830820319143,0.5392802126114467,2.3670181620121804,1.7559644536910781,1.0,1.0,3.0
105,geo_0,2023-01-09,12.60055790164208,3.14,3186.0,0.33425847140275344,0.34671750579755534,1.6937731526901325,2.902409769606849,2.8474093066048827,5.0,5.0,4.0
106,geo_0,2023-01-16,6.208435582831374,3.14,3186.0,0.8404265618537331,0.8662984403315608,2.0777438059762625,5.252897715578509,0.059623608065594524,5.0,4.0,1.0
107,geo_0,2023-01-23,6.496885926189782,3.14,3186.0,0.12682580875674354,0.26932224713517516,0.6151201908187245,3.205089322256522,2.643069110643314,1.0,6.0,1.0
108,geo_0,2023-01-30,35.95098893454857,3.14,3186.0,1.094351589317074,0.957828548709421,0.7131128076100923,4.249466739986355,3.7292989058298813,1.0,3.0,4.0
109,geo_0,2023-02-06,42.88162885860667,3.14,3186.0,0.9383735979043526,0.8926947237088253,0.2803956114482071,7.503714029495729,8.596826253603043,16.0,1.0,10.0
110,geo_0,2023-02-13,11.880658734766971,3.14,3186.0,0.1870070114459227,1.2745163577239396,0.10908491700447209,4.497910493378509,5.174325397439077,9.0,1.0,9.0
111,geo_0,2023-02-20,7.529301244190602,3.14,3186.0,0.15735525919085358,0.6877077488743066,0.8423329838361842,7.483176203800722,6.74190936085122,1.0,8.0,8.0
112,geo_0,2023-02-27,31.069621579883254,3.14,3186.0,3.2567234972982093,0.29529972414376626,1.9432607249694946,-0.6925025846398736,1.724983417837397,4.0,7.0,2.0
113,geo_0,2023-03-06,53.90770690213402,3.14,3186.0,1.747188334204632,0.1889449552037361,1.7732529774025996,7.911065795944432,5.355312389400241,13.0,10.0,3.0
114,geo_0,2023-03-13,1.806009747601563,3.14,3186.0,0.18388064019331773,1.6591722379967409,1.6063195243593809,6.757237031379237,0.4574792585009082,2.0,1.0,3.0
115,geo_0,2023-03-20,24.846668210146277,3.14,3186.0,0.7558905834377194,1.4509344618059148,0.31598910226278343,3.281936465156031,4.342873990718764,4.0,3.0,6.0
116,geo_0,2023-03-27,4.666848799458425,3.14,3186.0,2.659550796189872,2.0685093993160093,0.5466141961486124,5.559071161841192,3.6986341029698133,8.0,7.0,1.0
117,geo_0,2023-04-03,14.869135111889571,3.14,3186.0,0.31216238897131765,0.2140774030941206,0.5590773677074086,2.956422424748116,4.788887997688637,2.0,12.0,2.0
118,geo_0,2023-04-10,13.398943016362612,3.14,3186.0,0.7196445048154909,0.6353064556083146,1.1567038552723639,5.045355798521028,3.475976808302921,2.0,2.0,4.0
119,geo_0,2023-04-17,33.52642993980165,3.14,3186.0,1.5785214977288784,1.349654456993174,0.23585607609355697,1.4398304184326731,8.852046742863111,3.0,3.0,8.0
120,geo_0,2023-04-24,44.414948394596706,3.14,3186.0,0.43779147380157846,2.3645318481024713,0.31055081545006236,3.4644117266591516,3.2132942983971327,8.0,5.0,10.0
121,geo_0,2023-05-01,38.99809717027306,3.14,3186.0,0.3477064000649809,0.4788106876988891,0.8430695501566485,7.3109728244905305,5.390364936104378,7.0,5.0,6.0
122,geo_0,2023-05-08,6.332599245745399,3.14,3186.0,0.5220259959595133,0.5203441859920523,1.6203582983435125,1.327585015307559,-0.27691737591654375,4.0,3.0,4.0
123,geo_0,2023-05-15,26.124221197655903,3.14,3186.0,1.6984571491073361,1.0037708890862693,1.9318483741143035,7.381874657434249,2.144924404722139,1.0,6.0,0.0
124,geo_0,2023-05-22,42.58021446615035,3.14,3186.0,1.339964983801262,0.9843178883974453,1.160928168298223,5.2811011521327,5.086287067257773,9.0,4.0,5.0
125,geo_0,2023-05-29,23.45053917293118,3.14,3186.0,0.8093465064186006,0.6051504859665497,0.7322664631060336,5.799292246906321,6.041265706855335,7.0,8.0,3.0
126,geo_0,2023-06-05,18.08124752598905,3.14,3186.0,0.12801133147000687,1.280441705316296,0.00687638907041932,6.702991563110251,3.018532164655316,4.0,9.0,3.0
127,geo_0,2023-06-12,2.237559566451916,3.14,3186.0,1.8416312640736363,0.7505414198390512,1.0494949816500907,3.0859478442311823,1.1938795356941974,7.0,6.0,0.0
128,geo_0,2023-06-19,30.285053903071333,3.14,3186.0,1.4938367762809563,1.6433144650629279,0.5706234086334527,0.6894850115127684,2.6349910875535096,5.0,3.0,0.0
129,geo_0,2023-06-26,53.47373141354457,3.14,3186.0,0.7930963238360282,1.8801789120807824,0.6981058194322545,7.235301117523251,6.537404875228125,2.0,13.0,6.0
130,geo_0,2023-07-03,11.386732587933595,3.14,3186.0,1.3872804753950634,1.2555642294021894,0.022506843635603513,2.6885853181400714,-0.8622856732870083,8.0,4.0,3.0
131,geo_0,2023-07-10,5.844701446075776,3.14,3186.0,1.0386305518401882,0.6567151023219537,0.01448926231584935,-5.288588949332935,5.211105995613155,3.0,4.0,1.0
132,geo_0,2023-07-17,72.98062880548524,3.14,3186.0,0.47183500746358686,2.64813493220756,1.164227755487334,7.114787035503119,7.453670946007428,9.0,11.0,12.0
133,geo_0,2023-07-24,8.042515256301472,3.14,3186.0,1.5672902778526694,0.7773248994848455,0.6465682512428009,3.361847022945163,1.4710431793013572,9.0,2.0,1.0
134,geo_0,2023-07-31,28.255864366050748,3.14,3186.0,0.6164741886510325,0.7081626372521372,0.2385077881883767,4.445149215356825,10.471432845388417,9.0,7.0,4.0
135,geo_0,2023-08-07,33.13340248599771,3.14,3186.0,1.8579239242923364,2.141101866657573,2.466578715574178,6.269974958202341,6.076244873476276,7.0,9.0,5.0
136,geo_0,2023-08-14,1.3961205233113176,3.14,3186.0,1.852551939461232,0.4013460630770139,0.11589698596039444,-1.348693971997087,6.425285556681905,4.0,1.0,2.0
137,geo_0,2023-08-21,49.5503553902393,3.14,3186.0,1.766663181645086,1.3562928174722888,0.7685384506770307,2.3257554124014796,6.889013520435501,9.0,3.0,4.0
138,geo_0,2023-08-28,54.993644309269904,3.14,3186.0,1.355481792743769,1.8145198224878665,1.05892558918163,2.0725269936078163,11.494700185102467,14.0,8.0,7.0
139,geo_0,2023-09-04,96.7834804150663,3.14,3186.0,0.8149463289906584,0.19235151238364434,0.44653469956338787,12.969063770290584,6.675835028853109,6.0,13.0,14.0
140,geo_0,2023-09-11,32.79329848148195,3.14,3186.0,1.8002979493400275,0.6908855552282912,0.7665333384563073,6.890471112202972,7.114254955670133,10.0,8.0,5.0
141,geo_0,2023-09-18,18.23228637902383,3.14,3186.0,2.7327211869191332,1.6845011068591904,1.370825001281102,2.0501429554507764,0.5279044772381098,6.0,4.0,5.0
142,geo_0,2023-09-25,3.271541208797941,3.14,3186.0,1.1420618051872355,2.519994860765773,2.7195893074161948,4.404911420892269,6.090661178774743,10.0,9.0,2.0
143,geo_0,2023-10-02,8.8390077581107,3.14,3186.0,1.929505111479528,1.5822245913979243,1.0946030712061448,2.890031416809298,2.646249467212478,6.0,3.0,2.0
144,geo_0,2023-10-09,28.099473679737088,3.14,3186.0,1.1237219142335066,0.869893045806296,1.0939532293855687,6.358325863487484,5.239376641848393,9.0,6.0,0.0
145,geo_0,2023-10-16,37.45975814232482,3.14,3186.0,1.943046087322518,1.7396771671895563,0.4306879465298149,3.9631589340417133,2.9973885061438024,7.0,9.0,5.0
146,geo_0,2023-10-23,24.90050312374898,3.14,3186.0,1.2699043549407614,0.5331544539472375,0.41690611312625947,5.912144464499239,3.1167842572324855,9.0,5.0,3.0
147,geo_0,2023-10-30,32.23789857718825,3.14,3186.0,1.8689634868967953,1.276871905846128,0.028895429555515384,3.6348292748460507,10.10914660549658,1.0,5.0,6.0
148,geo_0,2023-11-06,7.736318118912385,3.14,3186.0,1.3148172045158237,1.8215857120497958,1.0052926462993608,6.812428531969518,2.7944058402511605,9.0,4.0,7.0
149,geo_0,2023-11-13,17.503542833272018,3.14,3186.0,1.800564803430997,1.0782601751616614,0.6047710173456456,1.5080006081390878,0.2976389135896458,0.0,1.0,4.0
150,geo_0,2023-11-20,39.07869998530788,3.14,3186.0,0.15942051639991295,0.9140692330283873,1.1942929380457716,9.280456426521896,2.516216557104925,0.0,9.0,7.0
151,geo_0,2023-11-27,61.47209721439403,3.14,3186.0,1.875832761587331,0.8848925315127733,1.4574156062209909,7.6084590486890615,7.677184240549077,6.0,7.0,15.0
152,geo_0,2023-12-04,1.9367400647068507,3.14,3186.0,0.0353879862662716,0.21737084417247488,0.8896107009731122,4.244993372236572,0.9869381351938831,3.0,6.0,6.0
153,geo_0,2023-12-11,9.02866791477866,3.14,3186.0,0.054628463985013864,1.8202478373246813,1.463130329318607,-0.9274693659184068,0.9928352245023577,5.0,2.0,0.0
154,geo_0,2023-12-18,31.063720264187285,3.14,3186.0,1.2790957643924534,1.3389041252159446,3.0210435614847975,4.1194932066980865,2.4217118907706987,3.0,6.0,2.0
155,geo_0,2023-12-25,19.576180428979423,3.14,3186.0,0.5311358120332044,1.2014412855005578,1.1993001968964652,3.5985452497386667,3.10739687558987,17.0,0.0,1.0
156,geo_0,2024-01-01,15.298422046955924,3.14,3186.0,0.9493964590383341,0.48248095748959674,0.02117014064123013,4.062080874598187,3.9835479017357533,6.0,6.0,5.0
157,geo_0,2024-01-08,17.964216206457472,3.14,3186.0,0.560810478197852,1.1813384292178213,0.49718329935746175,2.841849537984777,1.246156618716142,2.0,4.0,1.0
158,geo_0,2024-01-15,57.35489480464599,3.14,3186.0,3.4124536795437486,0.039495618366852,0.20688263729232836,10.405531869793608,8.805237670758906,14.0,10.0,12.0
159,geo_0,2024-01-22,59.72622676761108,3.14,3186.0,1.2886200400145285,1.251484415021537,1.01640662779976,4.26638022356268,3.978452353516934,1.0,11.0,7.0
160,geo_0,2024-01-29,25.79938234205532,3.14,3186.0,0.4605453666254986,0.724329465439443,0.29027203415311176,4.346835471522777,5.641818645985532,9.0,10.0,0.0
161,geo_0,2024-02-05,17.24080652852947,3.14,3186.0,2.738872677454511,1.994394391315499,2.3191368763015756,4.639717241537421,4.888617593879775,3.0,9.0,8.0
